GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mhhinc,TimeFrame,GeoVintage,Source,Location
Census Tract,53033023806,WA,53033023806,53033023806,145488,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033023807,WA,53033023807,53033023807,136408,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033023808,WA,53033023808,53033023808,129302,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033023901,WA,53033023901,53033023901,151964,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033023902,WA,53033023902,53033023902,250001,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024001,WA,53033024001,53033024001,172566,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024002,WA,53033024002,53033024002,156146,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024100,WA,53033024100,53033024100,250001,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024200,WA,53033024200,53033024200,208500,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024301,WA,53033024301,53033024301,97813,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024302,WA,53033024302,53033024302,195642,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024400,WA,53033024400,53033024400,102361,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024500,WA,53033024500,53033024500,242857,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024601,WA,53033024601,53033024601,250001,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024602,WA,53033024602,53033024602,250001,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024701,WA,53033024701,53033024701,96103,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024703,WA,53033024703,53033024703,179081,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024704,WA,53033024704,53033024704,163534,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024800,WA,53033024800,53033024800,113333,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024901,WA,53033024901,53033024901,194250,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024902,WA,53033024902,53033024902,183083,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024904,WA,53033024904,53033024904,232696,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033024905,WA,53033024905,53033024905,235515,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025001,WA,53033025001,53033025001,143523,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025005,WA,53033025005,53033025005,141985,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025006,WA,53033025006,53033025006,166520,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025007,WA,53033025007,53033025007,145147,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025008,WA,53033025008,53033025008,181928,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025101,WA,53033025101,53033025101,99118,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025103,WA,53033025103,53033025103,115034,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025104,WA,53033025104,53033025104,121087,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025201,WA,53033025201,53033025201,96731,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025202,WA,53033025202,53033025202,100382,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025302,WA,53033025302,53033025302,46879,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025303,WA,53033025303,53033025303,78574,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025304,WA,53033025304,53033025304,112010,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025401,WA,53033025401,53033025401,65802,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025402,WA,53033025402,53033025402,86603,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025500,WA,53033025500,53033025500,70625,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025601,WA,53033025601,53033025601,74840,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025602,WA,53033025602,53033025602,158224,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025702,WA,53033025702,53033025702,110000,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025703,WA,53033025703,53033025703,71985,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025704,WA,53033025704,53033025704,84412,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025803,WA,53033025803,53033025803,77074,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025804,WA,53033025804,53033025804,84739,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025805,WA,53033025805,53033025805,74984,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033025806,WA,53033025806,53033025806,93456,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026001,WA,53033026001,53033026001,103769,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026003,WA,53033026003,53033026003,54130,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026004,WA,53033026004,53033026004,109438,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026101,WA,53033026101,53033026101,67292,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026102,WA,53033026102,53033026102,62637,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026200,WA,53033026200,53033026200,71692,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026300,WA,53033026300,53033026300,71488,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026400,WA,53033026400,53033026400,66782,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026500,WA,53033026500,53033026500,58533,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026600,WA,53033026600,53033026600,91346,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026700,WA,53033026700,53033026700,106053,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026801,WA,53033026801,53033026801,65980,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033026802,WA,53033026802,53033026802,71827,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027000,WA,53033027000,53033027000,95189,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027100,WA,53033027100,53033027100,47181,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027200,WA,53033027200,53033027200,62917,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027300,WA,53033027300,53033027300,89158,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027400,WA,53033027400,53033027400,79934,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027500,WA,53033027500,53033027500,78649,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027600,WA,53033027600,53033027600,83707,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027701,WA,53033027701,53033027701,82750,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027702,WA,53033027702,53033027702,104130,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027800,WA,53033027800,53033027800,129329,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027901,WA,53033027901,53033027901,107986,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033027902,WA,53033027902,53033027902,64052,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028000,WA,53033028000,53033028000,73859,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028100,WA,53033028100,53033028100,62893,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028200,WA,53033028200,53033028200,68828,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028300,WA,53033028300,53033028300,101361,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028402,WA,53033028402,53033028402,69118,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028403,WA,53033028403,53033028403,60058,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028500,WA,53033028500,53033028500,83000,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028600,WA,53033028600,53033028600,112316,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028700,WA,53033028700,53033028700,117476,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028801,WA,53033028801,53033028801,68017,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028802,WA,53033028802,53033028802,66069,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028901,WA,53033028901,53033028901,79561,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033028902,WA,53033028902,53033028902,51050,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029001,WA,53033029001,53033029001,81630,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029003,WA,53033029003,53033029003,64224,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029004,WA,53033029004,53033029004,41921,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029101,WA,53033029101,53033029101,87174,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029102,WA,53033029102,53033029102,79250,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029203,WA,53033029203,53033029203,72426,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029205,WA,53033029205,53033029205,73175,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029206,WA,53033029206,53033029206,40409,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029207,WA,53033029207,53033029207,106476,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029208,WA,53033029208,53033029208,65625,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029304,WA,53033029304,53033029304,101083,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029305,WA,53033029305,53033029305,97917,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029306,WA,53033029306,53033029306,111061,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029307,WA,53033029307,53033029307,124662,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029308,WA,53033029308,53033029308,94219,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029309,WA,53033029309,53033029309,80744,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029403,WA,53033029403,53033029403,96528,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029405,WA,53033029405,53033029405,112042,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029406,WA,53033029406,53033029406,112557,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029407,WA,53033029407,53033029407,60167,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029408,WA,53033029408,53033029408,64746,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029504,WA,53033029504,53033029504,72675,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029505,WA,53033029505,53033029505,58912,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029506,WA,53033029506,53033029506,56469,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029507,WA,53033029507,53033029507,103952,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029508,WA,53033029508,53033029508,120294,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029602,WA,53033029602,53033029602,145221,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029603,WA,53033029603,53033029603,109578,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029604,WA,53033029604,53033029604,69423,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029701,WA,53033029701,53033029701,65502,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029702,WA,53033029702,53033029702,69462,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029803,WA,53033029803,53033029803,75391,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029804,WA,53033029804,53033029804,128500,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029805,WA,53033029805,53033029805,102422,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029806,WA,53033029806,53033029806,90287,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029901,WA,53033029901,53033029901,98225,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033029902,WA,53033029902,53033029902,138628,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030003,WA,53033030003,53033030003,76708,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030005,WA,53033030005,53033030005,75694,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030006,WA,53033030006,53033030006,55385,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030007,WA,53033030007,53033030007,44358,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030008,WA,53033030008,53033030008,63811,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030101,WA,53033030101,53033030101,71250,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030102,WA,53033030102,53033030102,101382,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030201,WA,53033030201,53033030201,70037,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030203,WA,53033030203,53033030203,70444,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030204,WA,53033030204,53033030204,57258,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030304,WA,53033030304,53033030304,96125,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030305,WA,53033030305,53033030305,72392,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030306,WA,53033030306,53033030306,101101,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030308,WA,53033030308,53033030308,77795,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030309,WA,53033030309,53033030309,74831,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030310,WA,53033030310,53033030310,106952,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030311,WA,53033030311,53033030311,95074,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030312,WA,53033030312,53033030312,83056,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030313,WA,53033030313,53033030313,53865,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030314,WA,53033030314,53033030314,48398,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030403,WA,53033030403,53033030403,104808,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030404,WA,53033030404,53033030404,98036,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030405,WA,53033030405,53033030405,79811,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030406,WA,53033030406,53033030406,73667,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030407,WA,53033030407,53033030407,89338,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030501,WA,53033030501,53033030501,32803,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030503,WA,53033030503,53033030503,63100,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030504,WA,53033030504,53033030504,70777,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030600,WA,53033030600,53033030600,63309,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030700,WA,53033030700,53033030700,52132,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030801,WA,53033030801,53033030801,52529,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030802,WA,53033030802,53033030802,67436,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030901,WA,53033030901,53033030901,86413,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033030902,WA,53033030902,53033030902,67554,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031000,WA,53033031000,53033031000,121429,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031101,WA,53033031101,53033031101,72122,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031102,WA,53033031102,53033031102,61215,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031202,WA,53033031202,53033031202,97969,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031204,WA,53033031204,53033031204,106250,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031206,WA,53033031206,53033031206,89015,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031207,WA,53033031207,53033031207,97240,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031208,WA,53033031208,53033031208,76917,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031301,WA,53033031301,53033031301,113750,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031302,WA,53033031302,53033031302,66094,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031400,WA,53033031400,53033031400,104058,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031501,WA,53033031501,53033031501,97886,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031502,WA,53033031502,53033031502,98882,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031601,WA,53033031601,53033031601,111297,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031603,WA,53033031603,53033031603,111750,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031604,WA,53033031604,53033031604,111125,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031605,WA,53033031605,53033031605,135635,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031704,WA,53033031704,53033031704,109263,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031705,WA,53033031705,53033031705,135833,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031707,WA,53033031707,53033031707,164167,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031708,WA,53033031708,53033031708,84945,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031709,WA,53033031709,53033031709,136250,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031710,WA,53033031710,53033031710,89962,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031800,WA,53033031800,53033031800,133538,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031904,WA,53033031904,53033031904,113790,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031906,WA,53033031906,53033031906,112031,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031908,WA,53033031908,53033031908,88616,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031909,WA,53033031909,53033031909,95500,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031910,WA,53033031910,53033031910,94184,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031911,WA,53033031911,53033031911,135179,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031912,WA,53033031912,53033031912,88179,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033031913,WA,53033031913,53033031913,159719,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032002,WA,53033032002,53033032002,108322,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032003,WA,53033032003,53033032003,140568,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032005,WA,53033032005,53033032005,110506,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032006,WA,53033032006,53033032006,107459,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032007,WA,53033032007,53033032007,121597,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032008,WA,53033032008,53033032008,128365,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032010,WA,53033032010,53033032010,127266,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032011,WA,53033032011,53033032011,133438,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032102,WA,53033032102,53033032102,143346,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032103,WA,53033032103,53033032103,102306,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032104,WA,53033032104,53033032104,112234,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032207,WA,53033032207,53033032207,182868,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032211,WA,53033032211,53033032211,167458,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032213,WA,53033032213,53033032213,201458,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032215,WA,53033032215,53033032215,246849,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032216,WA,53033032216,53033032216,219432,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032217,WA,53033032217,53033032217,233750,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032218,WA,53033032218,53033032218,156758,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032219,WA,53033032219,53033032219,158971,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032220,WA,53033032220,53033032220,143565,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032221,WA,53033032221,53033032221,180647,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032222,WA,53033032222,53033032222,113750,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032223,WA,53033032223,53033032223,186346,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032224,WA,53033032224,53033032224,206302,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032225,WA,53033032225,53033032225,195982,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032307,WA,53033032307,53033032307,153181,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032311,WA,53033032311,53033032311,164141,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032313,WA,53033032313,53033032313,141094,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032315,WA,53033032315,53033032315,177750,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032316,WA,53033032316,53033032316,188458,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032317,WA,53033032317,53033032317,196607,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032318,WA,53033032318,53033032318,219176,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032319,WA,53033032319,53033032319,99760,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032320,WA,53033032320,53033032320,208681,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032321,WA,53033032321,53033032321,236204,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032322,WA,53033032322,53033032322,198707,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032323,WA,53033032323,53033032323,188075,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032324,WA,53033032324,53033032324,132794,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032325,WA,53033032325,53033032325,125313,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032326,WA,53033032326,53033032326,199293,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032327,WA,53033032327,53033032327,136741,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032328,WA,53033032328,53033032328,197813,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032330,WA,53033032330,53033032330,151347,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032331,WA,53033032331,53033032331,121964,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032332,WA,53033032332,53033032332,206234,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032333,WA,53033032333,53033032333,159844,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032401,WA,53033032401,53033032401,138899,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032402,WA,53033032402,53033032402,145920,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032500,WA,53033032500,53033032500,126830,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032601,WA,53033032601,53033032601,137813,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032603,WA,53033032603,53033032603,174922,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032604,WA,53033032604,53033032604,185192,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032605,WA,53033032605,53033032605,156167,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032703,WA,53033032703,53033032703,102122,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032704,WA,53033032704,53033032704,119181,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032705,WA,53033032705,53033032705,127083,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032706,WA,53033032706,53033032706,106045,2017-2021,2020,Census,"King (County, 2020)"
Census Tract,53033032800,WA,53033032800,53033032800,118158,2017-2021,2020,Census,"King (County, 2020)"